customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AVGMonthlySpend,Churn_Predicted,Churn_Probability
0956-SYCWG,0,0,0,0,13,1,0,2,1,1,1,1,1,1,1,0,2,19.65,244.8,No,17.485714285714288,No,0.053859670855340734
8017-UVSZU,0,0,1,0,40,1,2,0,0,2,0,0,0,0,0,0,1,56.6,2379.1,No,58.02682926829268,No,0.12635073655068144
7100-FQPRV,1,0,1,1,43,1,2,0,2,0,0,2,0,2,1,1,1,71.9,3173.35,No,72.12159090909091,No,0.05634521528469918
2472-OVKUP,1,0,1,0,6,1,0,1,0,2,2,0,0,2,0,1,2,91.0,531.0,Yes,75.85714285714286,Yes,0.6603706083877602
2984-RGEYA,0,0,1,1,69,1,0,2,1,1,1,1,1,1,2,0,0,19.75,1375.4,No,19.64857142857143,No,0.0026522510080772646
9680-NIAUV,0,0,1,1,72,1,2,1,2,2,2,0,2,2,2,0,1,109.7,8129.3,No,111.36027397260274,No,0.04523902823188094
2146-EGVDT,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,1,19.3,1192.7,No,19.87833333333333,No,0.003920713314039458
2604-IJPDU,0,0,1,0,20,1,0,1,2,2,0,2,2,0,0,1,2,96.55,1901.65,No,90.5547619047619,No,0.3266437272864594
9178-JHUVJ,1,0,1,1,24,1,2,2,1,1,1,1,1,1,2,1,0,24.1,587.4,No,23.496,No,0.026566375628214664
6168-YBYNP,1,0,0,0,59,1,2,1,0,2,2,2,2,2,0,1,2,111.35,6519.75,No,108.6625,No,0.3996068866098048
7255-SSFBC,1,0,1,1,72,1,2,1,0,2,2,2,2,2,2,1,0,112.25,8041.65,No,110.15958904109588,No,0.07635098231108865
3645-DEYGF,1,0,0,1,1,1,0,2,1,1,1,1,1,1,0,0,3,20.75,20.75,No,10.375,No,0.18748110907500856
9323-HGFWY,0,0,1,0,27,1,0,1,2,0,0,2,2,2,1,1,1,101.9,2681.15,No,95.75535714285716,No,0.22305126355864907
8544-GOQSH,0,0,0,0,14,1,0,1,0,2,0,2,0,0,0,1,1,80.05,1112.3,No,74.15333333333334,No,0.3406831862257403
3363-DTIVD,1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,105.55,7405.5,No,102.85416666666669,No,0.06224969389932156
7018-WBJNK,1,0,0,1,13,1,0,1,0,0,0,0,2,0,0,1,1,78.3,1033.95,No,73.85357142857143,No,0.47038764560954643
9142-KZXOP,1,0,0,0,44,1,0,1,0,0,0,0,0,0,0,0,1,68.85,2958.95,No,65.75444444444445,No,0.20366044671932293
7674-YTAFD,0,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,79.95,2684.85,No,78.96617647058824,No,0.10747567091246611
6348-SNFUS,1,0,1,1,72,0,1,0,2,2,2,2,0,2,2,1,1,55.45,4179.2,No,57.249315068493146,No,0.011322143304990866
1285-OKIPP,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,79.9,79.9,Yes,39.95,Yes,0.8038038974333741
7825-ECJRF,0,0,0,0,19,1,0,1,2,0,2,2,2,2,0,1,2,106.6,1934.45,Yes,96.7225,No,0.45446767303217106
1347-KTTTA,1,0,1,0,64,1,0,1,0,2,2,2,2,2,1,1,1,102.45,6654.1,No,102.37076923076924,No,0.12874382883107058
7841-TZDMQ,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,1,46.0,84.5,Yes,28.166666666666668,No,0.4757548699224881
4195-NZGTA,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,25.25,25.25,No,12.625,Yes,0.5199792834737922
7157-SMCFK,1,0,0,1,61,1,0,2,1,1,1,1,1,1,2,0,3,19.75,1124.2,No,18.13225806451613,No,0.0042102153364867514
4709-LKHYG,0,0,1,1,29,1,0,2,1,1,1,1,1,1,1,0,2,20.0,540.05,No,18.001666666666665,No,0.02747448798896994
2504-DSHIH,1,1,1,0,23,1,2,1,0,0,0,0,0,2,0,0,2,86.8,1975.85,No,82.32708333333333,Yes,0.5687167500160039
0699-NDKJM,0,0,1,0,57,0,1,0,2,2,2,0,2,2,0,1,0,58.75,3437.45,No,59.26637931034482,No,0.16035406618436202
9286-BHDQG,1,0,1,1,72,0,1,0,2,2,2,2,0,0,2,0,1,45.25,3139.8,No,43.01095890410959,No,0.005545612438070258
0230-WEQUW,1,0,1,0,66,0,1,0,2,2,2,2,2,0,2,1,0,56.6,3789.2,No,56.55522388059701,No,0.016651436535467634
2040-LDIWQ,1,0,1,1,65,1,2,0,0,2,2,2,2,2,2,1,0,84.2,5324.5,No,80.67424242424242,No,0.02883550299089962
6496-JDSSB,0,0,0,0,8,1,0,1,0,0,0,0,2,0,0,1,0,80.0,624.6,No,69.4,Yes,0.5968269711390026
9408-SSNVZ,0,0,0,0,4,1,0,1,0,0,0,0,0,0,0,1,2,70.15,268.35,Yes,53.67,Yes,0.6412081586257196
4443-EMBNA,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,0,0,24.75,1836.9,No,25.512500000000003,No,0.004729507767939196
6469-MRVET,1,0,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,20.2,20.2,No,10.1,No,0.13088849641845224
0742-MOABM,1,0,1,0,4,1,0,0,0,0,0,2,0,0,0,0,3,50.05,179.35,Yes,35.87,No,0.2939636267074376
5961-VUSRV,0,0,0,0,12,1,0,2,1,1,1,1,1,1,1,1,0,19.35,219.35,No,16.873076923076923,No,0.0709675112172756
6778-JFCMK,1,0,0,0,24,0,1,0,2,0,0,0,2,2,1,1,3,50.6,1288.75,No,51.55,No,0.21927907138841188
6341-JVQGF,0,0,1,1,31,1,0,0,2,0,2,2,2,2,1,1,3,81.15,2545.75,No,79.5546875,No,0.07969000397258916
2232-DMLXU,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,3,55.2,55.2,Yes,27.6,Yes,0.5846891950399491
4811-JBUVU,1,0,0,0,30,1,2,1,0,0,0,2,0,2,0,1,1,89.9,2723.15,No,87.84354838709677,No,0.43535980579080086
0945-TSONX,0,0,1,1,47,1,2,0,2,2,0,2,2,2,2,1,1,85.3,4107.25,No,85.56770833333333,No,0.02778111367618028
2651-ZCBXV,1,0,0,0,54,1,2,1,2,2,0,2,2,2,2,1,1,108.0,5760.65,No,104.7390909090909,No,0.07615448724944637
3316-UWXUY,1,0,0,0,50,1,0,1,2,2,0,2,0,2,0,1,1,93.5,4747.5,No,93.08823529411764,No,0.15865349336686888
8937-RDTHP,1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,1,3,84.6,84.6,Yes,42.3,Yes,0.8226161404374344
7083-MIOPC,0,0,0,0,72,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1566.9,No,21.464383561643835,No,0.002964474219819088
1984-GPTEH,0,0,0,0,29,1,2,2,1,1,1,1,1,1,0,0,2,25.15,702.0,No,23.4,No,0.09847138522902578
1251-KRREG,1,0,0,0,2,1,2,0,0,2,0,0,0,0,0,1,3,54.4,114.1,Yes,38.03333333333333,Yes,0.5372521798178437
0621-JFHOL,0,0,0,0,10,0,1,0,0,0,0,2,0,0,2,1,3,29.6,299.05,No,27.18636363636364,No,0.1070507448393862
9903-LYSAB,1,0,1,0,18,1,2,1,0,0,0,0,0,0,0,1,2,73.15,1305.95,No,68.73421052631579,Yes,0.5557545328262736
0094-OIFMO,0,1,0,0,11,1,0,1,0,2,0,0,2,2,0,1,2,95.0,1120.3,Yes,93.35833333333332,Yes,0.6058629941912229
9227-UAQFT,1,0,0,0,16,1,0,2,1,1,1,1,1,1,2,0,3,19.75,284.35,No,16.726470588235294,No,0.02522534078974188
7301-ABVAD,0,0,0,0,72,1,2,0,0,2,2,2,2,2,2,0,0,86.6,6350.5,No,86.9931506849315,No,0.01930044451069382
6614-FHDBO,1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,109.2,7878.3,No,107.92191780821918,No,0.05434584821495683
7576-ASEJU,0,0,1,1,41,1,0,0,2,0,0,2,2,2,1,1,1,74.7,3187.65,No,75.89642857142857,No,0.04990337410915516
9058-HRZSV,0,1,1,0,65,1,0,1,2,2,2,0,0,2,0,0,2,94.4,6126.15,No,92.82045454545454,No,0.16365397610035012
4522-AKYLR,0,1,0,0,13,1,0,0,0,2,2,0,0,0,0,1,2,54.8,731.3,No,52.23571428571428,No,0.27761483129526837
0221-WMXNQ,1,1,0,0,4,1,0,1,2,0,0,0,0,0,0,0,2,75.35,273.4,No,54.67999999999999,Yes,0.5263301578035158
0303-UNCIP,1,0,0,0,41,1,2,0,0,0,2,0,0,2,1,0,3,65.0,2531.8,No,60.28095238095239,No,0.11532692440173037
9947-OTFQU,1,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,2,74.4,1074.3,Yes,67.14375,No,0.4924755171076311
0322-YINQP,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,48.55,48.55,Yes,24.275,No,0.46083378591527235
0959-WHOKV,1,0,0,0,42,1,2,1,2,2,2,0,0,2,1,1,2,99.0,4298.45,No,99.96395348837208,No,0.1821761529057242
4075-JFPGR,0,0,1,0,51,1,0,1,2,2,2,0,2,0,1,1,2,93.5,4619.55,No,88.8375,No,0.1311880648890591
4629-NRXKX,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,0,2,70.4,147.15,Yes,49.05,Yes,0.5665651280273573
9514-JDSKI,1,1,1,0,1,0,1,0,0,2,0,0,2,0,0,0,2,40.2,40.2,Yes,20.1,Yes,0.6661391389047153
3282-ZISZV,1,0,0,1,32,1,2,0,0,2,2,2,2,2,1,0,1,83.7,2633.3,No,79.7969696969697,No,0.08255530762535068
3675-YDUPJ,1,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.85,193.05,No,17.55,No,0.18681138487943771
4111-BNXIF,0,0,1,1,67,0,1,0,0,2,2,2,2,2,2,1,2,59.55,4103.9,No,60.35147058823529,No,0.028229177080973493
7017-VFHAY,0,0,1,1,61,1,2,1,2,2,2,2,2,2,2,0,1,115.1,7008.15,No,113.03467741935484,No,0.04322994322217913
6655-LHBYW,1,0,0,0,50,1,2,1,2,2,2,2,2,2,1,0,1,114.35,5791.1,No,113.55098039215687,No,0.11715123659146379
4959-JOSRX,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,44.6,80.55,Yes,26.85,No,0.48200271879219425
5046-NUHWD,0,1,1,0,29,0,1,0,2,0,2,0,0,2,0,1,2,45.0,1228.65,No,40.955000000000005,No,0.3512323933365642
7273-TEFQD,1,1,0,0,3,0,1,0,0,0,2,0,0,2,0,1,2,41.15,132.2,Yes,33.05,Yes,0.6662871680242133
3606-TWKGI,1,1,0,0,13,1,2,1,0,2,2,0,2,2,0,1,2,106.9,1364.3,Yes,97.45,Yes,0.7495330459879771
7529-ZDFXI,1,1,1,0,57,1,2,1,0,2,0,0,0,2,0,1,2,89.85,4925.35,No,84.9198275862069,No,0.44678044501649633
7605-BDWDC,0,0,0,0,31,0,1,0,2,2,0,2,0,2,2,1,0,49.85,1520.1,No,47.503125,No,0.03821931082553027
1950-KSVVJ,0,0,1,0,45,1,2,1,2,2,2,2,2,2,1,0,3,113.3,5032.25,No,109.39673913043478,No,0.15542911118579636
0123-CRBRT,0,0,1,1,61,1,2,0,2,2,2,2,2,2,2,0,3,88.1,5526.75,No,89.14112903225806,No,0.015632017642044013
6292-TOSSS,1,0,0,0,50,1,2,2,1,1,1,1,1,1,2,0,0,24.9,1195.25,No,23.436274509803923,No,0.009428917757554382
3197-ARFOY,0,1,0,0,19,1,0,1,2,2,0,2,2,2,0,1,3,105.0,2007.25,No,100.3625,No,0.42147360559795766
6323-AYBRX,1,0,0,0,59,1,0,2,1,1,1,1,1,1,2,0,3,19.35,1099.6,Yes,18.326666666666664,No,0.005490379113339686
7014-ZZXAW,0,0,1,0,71,1,2,2,1,1,1,1,1,1,2,1,1,24.25,1732.95,No,24.06875,No,0.007553491445971719
4385-GZQXV,0,1,0,0,16,1,0,1,0,0,0,2,2,2,0,1,2,94.45,1511.2,Yes,88.89411764705882,Yes,0.5639960239921379
7633-MVPUY,1,0,1,0,57,1,0,0,2,2,0,2,0,0,2,1,2,59.75,3450.15,No,59.48534482758621,No,0.009664541347872714
6366-ZGQGL,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24.8,24.8,Yes,12.4,No,0.4841695721722003
4716-HHKQH,1,1,1,0,20,1,2,1,0,2,0,2,2,2,0,0,2,107.05,2172.05,No,103.4309523809524,Yes,0.5233143467324805
5940-AHUHD,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3,70.6,70.6,Yes,35.3,Yes,0.742487280393461
6432-TWQLB,1,0,1,0,5,1,2,1,0,2,0,2,0,0,0,1,2,85.4,401.1,Yes,66.85000000000001,Yes,0.6320800416386622
4484-GLZOU,0,0,1,0,52,1,2,1,0,2,2,0,2,2,0,1,2,105.05,5624.85,Yes,106.12924528301888,No,0.48656046752044463
3179-GBRWV,1,1,1,0,21,1,0,0,2,2,0,0,0,2,0,1,0,64.95,1339.8,No,60.9,No,0.21788060500121062
8645-KWHJO,1,0,0,0,14,0,1,0,0,0,2,2,2,2,0,1,2,55.0,771.95,No,51.46333333333334,No,0.4786754684980858
4130-MZLCC,0,0,0,0,5,1,0,0,0,2,0,0,0,0,0,0,0,50.55,244.75,No,40.79166666666666,No,0.23980073698448626
0314-TKOSI,0,0,0,0,6,1,0,0,2,2,0,0,0,0,0,0,3,55.15,322.9,No,46.12857142857143,No,0.19370295707452964
8229-MYEJZ,0,0,0,0,10,1,0,0,0,2,0,0,0,0,0,0,2,51.2,498.25,No,45.29545454545455,No,0.21705370550992117
2080-SRCDE,0,0,0,1,1,1,2,2,1,1,1,1,1,1,0,0,3,25.4,25.4,No,12.7,No,0.2628118074811217
9577-WJVCQ,0,0,0,0,68,1,2,0,2,0,0,0,0,0,0,0,3,54.45,3687.75,No,53.44565217391305,No,0.05469146638429452
9512-UIBFX,1,0,1,1,18,1,0,1,0,0,2,0,2,2,0,0,3,95.15,1779.95,Yes,93.68157894736842,No,0.4554009761245091
6202-DYYFX,0,0,0,0,22,1,2,1,0,0,0,0,0,0,1,1,1,76.0,1783.6,No,77.54782608695652,No,0.27756631024273065
3808-HFKDE,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,1,2,44.35,927.15,No,44.15,No,0.22348741683728687
5583-SXDAG,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,2,70.0,70.0,Yes,35.0,Yes,0.7381210316986311
3488-PGMQJ,1,1,0,0,8,1,0,1,0,2,0,0,0,0,0,1,2,74.5,606.55,Yes,67.39444444444445,Yes,0.5338204356862407
3580-REOAC,1,0,0,0,10,1,0,0,0,0,0,0,0,0,0,1,1,44.85,435.4,Yes,39.58181818181818,No,0.3051503639339521
7534-BFESC,1,1,0,0,24,1,2,1,0,0,0,0,0,0,0,1,2,76.1,1712.7,Yes,68.508,Yes,0.5880026505621264
3727-OWVYD,1,0,0,0,35,1,0,0,2,2,2,0,0,0,1,0,3,61.2,2021.2,No,56.144444444444446,No,0.042533541873120015
2294-SALNE,1,0,1,1,23,1,0,1,0,2,2,2,0,0,1,0,3,86.8,1940.8,No,80.86666666666666,No,0.11757197534523449
4847-TAJYI,0,1,0,0,6,1,0,1,0,0,0,0,2,2,0,1,2,89.35,567.8,No,81.11428571428571,Yes,0.7158596360544015
1563-IWQEX,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,19.7,220.35,No,16.95,No,0.12589151131500553
8203-XJZRC,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.25,20.25,No,10.125,No,0.22105995206283474
6556-DBKZF,0,0,1,1,71,1,0,1,0,0,2,0,0,0,2,0,2,76.05,5436.45,No,75.50625,No,0.02515980062117421
6851-WEFYX,1,1,1,0,35,1,2,1,0,0,2,0,2,2,0,1,2,100.8,3437.5,No,95.48611111111111,Yes,0.6821984739738746
2985-JUUBZ,1,0,1,1,40,1,2,0,0,0,2,0,2,2,0,1,2,74.55,3015.75,No,73.5548780487805,No,0.305360780852262
6390-DSAZX,0,0,0,1,1,1,0,1,2,0,0,0,0,0,0,1,3,73.6,73.6,Yes,36.8,Yes,0.6914009228303125
0895-LMRSF,1,0,0,0,23,1,0,0,0,0,0,0,2,2,1,1,0,64.9,1509.8,No,62.90833333333333,No,0.17128765481417424
8098-LLAZX,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.45,396.1,Yes,79.22,Yes,0.8394957027943467
8266-VBFQL,1,0,0,0,4,1,0,1,0,0,2,2,0,2,0,1,2,90.4,356.65,No,71.33,Yes,0.6389097806642016
8181-YHCMF,0,0,1,1,68,0,1,0,0,2,2,2,2,2,2,0,1,60.3,4109.0,No,59.55072463768116,No,0.01853627092282492
2240-HSJQD,1,0,0,1,38,1,2,1,0,2,0,0,0,0,0,1,3,81.85,3141.7,No,80.55641025641025,No,0.3515210515944757
1248-DYXUB,1,0,1,1,52,1,2,2,1,1,1,1,1,1,2,0,3,24.8,1229.1,No,23.19056603773585,No,0.009338442705279983
0265-EDXBD,1,1,1,0,32,1,2,1,0,0,0,0,0,0,0,1,2,74.9,2303.35,Yes,69.79848484848485,Yes,0.5318339342671706
4115-BNPJY,1,0,1,1,29,1,0,0,0,0,2,2,2,2,2,0,3,75.55,2054.4,No,68.48,No,0.045885200794616915
3167-SNQPL,1,1,1,1,38,1,2,1,0,2,0,0,2,2,0,0,2,101.15,3741.85,No,95.9448717948718,No,0.4829047103621478
4091-TVOCN,1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3682.45,No,75.15204081632653,No,0.09321696043547727
1098-TDVUQ,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,0,19.25,19.25,No,9.625,No,0.2446553097888149
7277-OZCGZ,0,0,0,0,22,1,0,1,2,0,0,2,0,2,0,1,2,89.05,1886.25,No,82.01086956521739,No,0.3327134828577481
1557-EMYVT,0,0,0,0,43,1,2,1,2,2,2,2,2,2,2,0,1,115.05,4895.1,No,111.25227272727274,No,0.06732583576303133
2799-ARNLO,0,1,1,0,5,1,0,1,0,0,0,0,0,0,0,1,2,69.35,341.6,No,56.93333333333334,Yes,0.6525136063721809
7563-BIUPC,1,0,0,0,5,1,0,1,0,0,0,0,2,0,0,1,2,80.6,415.55,Yes,69.25833333333334,Yes,0.6587789134408393
5027-YOCXN,1,0,1,1,51,1,2,1,2,2,0,2,2,2,1,0,1,110.05,5686.4,No,109.35384615384616,No,0.09940400583105921
3973-SKMLN,1,0,0,0,71,1,0,2,1,1,1,1,1,1,2,1,1,19.9,1355.1,No,18.820833333333333,No,0.004804691131965134
2321-OMBXY,0,0,1,1,38,1,0,0,2,2,0,2,2,2,1,0,1,80.3,3058.65,Yes,78.42692307692307,No,0.035200317065756534
2840-XANRC,1,1,1,0,24,1,0,1,0,0,2,0,2,2,0,1,2,93.15,2231.05,Yes,89.242,Yes,0.6133255529022857
6745-JEFZB,1,0,1,0,35,1,2,1,0,0,0,2,2,0,0,1,1,91.5,3236.35,No,89.89861111111111,No,0.43452497398594425
5020-ZSTTY,0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,4350.1,Yes,79.09272727272727,No,0.04616255009427749
9880-TDQAC,0,0,1,1,72,0,1,0,0,2,2,2,2,2,2,1,2,60.0,4264.0,No,58.41095890410959,No,0.02667987476628264
8705-WZCYL,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,2,44.8,44.8,No,22.4,Yes,0.5378300109452565
7102-JJVTX,0,0,1,1,9,1,0,0,2,0,0,0,0,0,1,0,3,48.6,422.3,No,42.23,No,0.08135605621980811
8626-PTQGE,1,0,0,0,69,0,1,0,2,2,0,2,2,2,2,1,0,60.05,4176.7,No,59.667142857142856,No,0.019434415296754243
4983-CLMLV,0,0,1,0,52,1,2,1,0,2,0,2,2,2,0,1,1,102.7,5138.1,No,96.94528301886793,No,0.40769547002597006
5701-YVSVF,0,1,1,0,11,1,0,1,0,0,0,2,2,0,0,1,2,82.9,880.05,No,73.33749999999999,Yes,0.5622848212957287
5804-LEPIM,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,1,2,70.35,139.05,Yes,46.35,Yes,0.7477205992428455
5697-GOMBF,0,1,1,1,28,0,1,0,0,0,0,0,2,0,0,1,2,35.9,973.65,No,33.574137931034485,No,0.3875090135796841
2739-CACDQ,0,1,0,0,17,1,2,1,0,0,2,0,0,0,0,1,1,82.65,1470.05,No,81.66944444444444,Yes,0.5613067744843377
9385-EHGDO,0,0,1,1,35,1,0,2,1,1,1,1,1,1,2,1,3,19.85,739.35,No,20.5375,No,0.014883448411156198
9498-FIMXL,0,0,0,0,8,1,0,2,1,1,1,1,1,1,1,1,3,19.2,161.95,No,17.994444444444444,No,0.0934852770335745
2379-GYFLQ,1,0,0,0,46,1,2,1,0,2,2,0,2,0,1,1,1,94.9,4422.95,No,94.10531914893616,No,0.23290600939804884
0122-OAHPZ,0,0,0,0,7,1,2,1,0,0,0,0,0,0,0,1,2,73.85,511.25,Yes,63.90625,Yes,0.6488377146463552
2868-SNELZ,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,0,3,80.6,155.8,Yes,51.93333333333334,Yes,0.7542635803989437
4322-RCYMT,1,0,1,1,68,1,2,0,0,2,2,2,0,2,1,1,0,75.8,5293.95,Yes,76.72391304347826,No,0.03819473654057984
6680-NENYN,0,0,0,0,43,1,2,1,0,2,2,0,2,2,2,1,2,104.6,4759.85,Yes,108.1784090909091,No,0.15877173814177997
2088-IEBAU,0,0,0,0,68,1,2,0,2,2,2,2,2,2,2,1,2,88.15,6148.45,No,89.10797101449275,No,0.021987086383343707
7982-VCELR,0,0,0,0,36,1,0,1,0,2,0,0,2,2,0,1,1,94.8,3565.65,No,96.36891891891892,No,0.4059125053333562
1343-EHPYB,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,103.4,6603.0,Yes,103.171875,No,0.44076203710229267
6035-BXTTY,0,1,0,0,32,1,0,0,0,2,0,2,0,0,0,0,0,54.65,1830.1,No,55.45757575757575,No,0.0773635596299572
6885-PKOAM,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,85.75,6223.8,No,86.44166666666666,No,0.013054991358104508
7520-HQWJU,0,0,1,1,66,1,2,0,2,2,2,0,0,0,0,1,0,67.45,4508.65,No,67.29328358208954,No,0.0598803908354571
9639-BUJXT,1,0,0,0,63,1,0,2,1,1,1,1,1,1,1,0,3,20.5,1328.15,No,20.75234375,No,0.010689786509469583
5924-SNGKP,0,0,0,1,41,1,0,2,1,1,1,1,1,1,1,1,1,20.25,865.0,No,20.59523809523809,No,0.022252912694441435
0021-IKXGC,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,2,72.1,72.1,No,36.05,Yes,0.8663574531749499
2034-GDRCN,0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,1,2,90.4,168.2,Yes,56.06666666666666,Yes,0.8611988265705111
8966-SNIZF,0,0,1,0,70,1,0,2,1,1,1,1,1,1,2,0,0,19.45,1303.5,No,18.359154929577464,No,0.003253436554368716
6243-OZGFH,0,0,0,0,23,0,1,0,0,0,0,0,2,2,0,1,2,44.95,996.85,No,41.53541666666667,Yes,0.5007273468801531
4654-DLAMQ,0,1,1,0,64,1,0,1,2,2,2,0,0,2,1,0,0,97.0,6430.9,No,98.93692307692308,No,0.07204295209822989
0513-RBGPE,1,0,1,1,37,1,2,0,2,0,2,2,0,0,2,1,1,62.8,2278.75,No,59.9671052631579,No,0.021457643543803227
5160-UXJED,1,0,0,1,17,1,0,0,0,0,0,0,0,0,1,0,3,44.6,681.4,No,37.855555555555554,No,0.09359141226661206
4115-NZRKS,0,1,0,0,7,1,0,1,0,0,0,0,2,2,0,1,2,89.15,574.35,No,71.79375,Yes,0.7732185033259574
0219-YTZUE,1,0,1,1,4,1,2,1,0,2,2,0,0,0,0,1,0,84.8,371.9,Yes,74.38,Yes,0.5622299431211171
0623-IIHUG,0,1,0,0,21,0,1,0,2,0,0,0,2,0,0,1,2,41.9,840.1,Yes,38.18636363636364,No,0.3967310170720178
4572-DVCGN,0,0,0,0,10,1,0,1,0,0,0,0,0,2,0,1,0,80.25,846.0,Yes,76.9090909090909,Yes,0.5242946187237473
3351-NGXYI,0,1,0,0,16,1,2,0,2,0,0,0,0,0,0,1,2,54.1,889.0,No,52.294117647058826,No,0.2820645957504425
8984-EYLLL,1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,6823.4,No,104.9753846153846,No,0.10352734022200939
9057-MSWCO,1,1,1,0,27,0,1,0,2,0,0,0,0,0,0,0,1,30.75,805.1,Yes,28.75357142857143,No,0.20157718600397392
9833-TGFHX,1,0,1,1,42,1,2,1,2,0,0,0,2,2,1,0,2,97.1,4016.75,No,93.41279069767442,No,0.18027975993335596
9294-TDIPC,1,0,0,1,5,1,0,2,1,1,1,1,1,1,0,0,3,20.2,83.75,No,13.958333333333334,No,0.1454024369193138
5229-DTFYB,0,0,0,0,41,1,0,1,0,2,0,2,2,2,2,1,0,98.8,3959.15,No,94.2654761904762,No,0.08817624243987153
0104-PPXDV,1,0,1,0,58,1,0,0,0,0,2,0,0,0,1,0,1,50.3,2878.55,No,48.78898305084746,No,0.031621073121446186
5176-LMJXE,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,1,3,20.55,945.7,No,19.70208333333333,No,0.012393617722996393
3583-KRKMD,1,0,0,0,18,1,0,1,0,0,0,2,0,0,0,1,0,75.9,1373.05,No,72.26578947368421,No,0.33174834125881864
1010-DIAUQ,1,0,0,0,5,1,0,1,0,0,2,0,2,2,0,0,0,96.5,492.55,Yes,82.09166666666667,Yes,0.6240668209937047
9069-LGEUL,1,0,1,0,23,1,0,0,2,0,0,0,0,2,0,1,0,59.95,1406.0,No,58.583333333333336,No,0.19330386212799724
7302-ZHMHP,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,19.15,19.15,No,9.575,No,0.21144190793017842
9571-EDEBV,1,0,1,0,71,1,2,1,0,0,2,0,2,2,1,1,1,98.65,6962.85,No,96.70625,No,0.25200179290341973
3520-FJGCV,1,0,1,1,72,1,2,1,2,2,2,2,2,2,2,1,1,112.6,8126.65,No,111.32397260273972,No,0.04965830108470254
6563-VRERX,1,0,1,1,33,1,0,2,1,1,1,1,1,1,1,0,3,20.6,690.25,No,20.301470588235293,No,0.025215408387970508
0259-GBZSH,1,0,0,0,2,1,2,1,0,0,0,0,2,0,0,1,2,85.65,181.5,Yes,60.5,Yes,0.833660808323446
6122-EFVKN,1,0,0,1,24,0,1,0,2,0,0,2,0,0,2,0,3,35.75,830.8,No,33.232,No,0.027915707744902207
2805-EDJPQ,0,0,1,1,56,1,2,1,0,2,2,2,0,2,1,1,1,99.75,5608.4,No,98.39298245614034,No,0.13487953644289544
6862-CQUMB,1,0,0,0,37,1,0,1,0,2,0,0,2,2,0,1,1,96.1,3646.8,No,95.96842105263158,No,0.4259264379839002
7156-MXBJE,0,0,0,0,43,1,2,0,0,2,2,2,2,2,1,0,1,85.1,3662.25,No,83.23295454545455,No,0.07928980689572135
6158-HDPXZ,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,25.35,25.35,No,12.675,Yes,0.5420913682845174
9601-BRXPO,0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2566.5,Yes,98.71153846153848,Yes,0.5683216212026847
